Ch	Time	ch[0]	ch[1]	ch[2]	ch[3]	ch[4]	ch[5]	ch[6]	ch[7]	ch[8]	ch[9]	ch[10]	ch[11]	ch[12]	ch[13]	ch[14]	ch[15]
ch1:	9:52:18	4.95	14.6	20.75	20.4	9.7	-5.95	-14.35	-13.35	-4.85	13.2	29.05	29.6	20.85	6.95	-11.1	-18.6
ch1:	9:52:18	-9.85	3.6	15.75	23.75	22.65	17.3	8.8	-6.45	-25.1	-37.35	-37.55	-25.5	-9.75	2.85	8.2	5.5
ch1:	9:52:18	-0.65	-8.65	-18.65	-22.35	-17.2	-9.65	-1.5	6.3	10.2	7.2	-7.35	-27.65	-36.4	-30.15	-18.7	-8.25
ch1:	9:52:18	-2	0.35	0.25	1.9	9.5	19.75	23.55	18.3	3.4	-14.45	-21.2	-13.3	-3.55	4.65	13.05	19.3
ch1:	9:52:18	19.75	14.75	9.05	10	14.2	15.65	17.95	22.75	25.8	19.8	4.65	-8.9	-14.05	-11.1	2.15	15.85
ch1:	9:52:18	18.95	17.35	17.5	13.15	1.95	-9.2	-12.35	-5	8.55	20.5	25	20.65	9	-4.95	-16.75	-26.7
ch1:	9:52:18	-36.15	-44.55	-53.7	-65.5	-74.35	-74.1	-67.2	-59.9	-56.25	-59.9	-68.95	-78.95	-86.7	-90.55	-90.15	-91.7
ch1:	9:52:18	-95.6	-95.5	-89.05	-80.1	-72.2	-68.95	-67.25	-62.8	-57.6	-54.6	-52.9	-54.15	-54.85	-51.75	-45.55	-36.95
ch1:	9:52:18	-30.2	-31.3	-36.95	-43.55	-48.75	-50.05	-50.25	-50.7	-45.25	-35.95	-23.8	-11	-7.8	-18.25	-33.55	-43.9
ch1:	9:52:18	-37.1	-17.8	-7.25	-7.85	-8.1	-5.75	-0.2	6.1	5.15	-0.85	-7.5	-15.9	-23.35	-21.15	-10.1	5.1
ch1:	9:52:18	19.5	29.1	33	32.95	29.45	21.9	12.95	7.1	7.3	8.65	8.2	8.4	13.1	21.65	32.6	38.55
ch1:	9:52:18	37.5	34.45	33.2	32.55	29.7	24.35	22.15	24.6	25.65	23.95	23.85	26.4	28.7	28.35	29.35	35.55
ch1:	9:52:18	36.55	29	22.75	22	23.65	23.65	20.75	17.2	14.3	10.2	11.4	21.5	33	37.5	33.95	25.35
ch1:	9:52:18	15.8	9.7	11.3	17.4	23.2	29.1	32.85	27.85	16.5	10.85	15.9	24.2	24.9	19.7	14.9	10.5
ch1:	9:52:18	5	-0.45	-2.95	0.8	10	19.45	26.65	31.65	31.25	21.65	10.45	2.45	-7.5	-15	-9.85	2.15
ch1:	9:52:18	15.6	27.9	32.5	30.7	26.75	18	7.25	1.95	2.1	1.2	-1.55	-1.3	0.2	0.65	3.15	6.8
ch1:	9:52:18	6.6	0.7	-7.55	-10.85	-8.65	-6.3	-3	1.2	3.9	7.35	10.35	7.95	3.6	0.1	-4.2	-8.5
ch1:	9:52:18	-8.9	-7.4	-7.3	-10.2	-13.95	-16.8	-19.25	-19.4	-12.95	-3.65	1.9	6.9	13.15	16.3	17.25	16.2
ch1:	9:52:18	8.3	-6.75	-22.3	-32.9	-34.95	-30.05	-21	-11.95	-7.75	-12.2	-16.55	-12.15	-0.3	10.8	19.3	24.8
ch1:	9:52:18	27.05	23.95	14.55	0.6	-10.55	-15.75	-13.5	-4.95	3.75	5.95	3.15	-5.3	-19.35	-31.15	-33.15	-26.7
ch1:	9:52:18	-16.1	-4.65	7.8	18.35	24.1	26.15	23.5	12.7	-1.1	-14.05	-24.45	-29.95	-29.35	-26.4	-20.85	-16.15
ch1:	9:52:18	-12.95	-11.65	-9.3	-5.2	-2.15	-5.35	-12	-15.65	-12.3	-5.4	3.6	16.4	28.9	33.8	28.95	15.5
ch1:	9:52:21	3.7	5.1	7.95	6.5	0.2	-3.95	-3.8	-0.75	2	3.65	6.35	10.75	11.5	11.7	13.6	14.85
ch1:	9:52:21	14.75	13.35	9.7	3.4	-5.25	-11.1	-12.05	-10.25	-6.1	-5.15	-11.05	-14.15	-7.15	5.45	18	26.8
ch1:	9:52:21	33.55	37.7	31.3	16.6	6.45	6.65	12.4	17.8	19.1	14.65	3.95	-9.45	-19.35	-20.65	-20.1	-26.2
ch1:	9:52:21	-37.45	-44.45	-44.85	-40	-33.6	-27.35	-17.2	-4.9	-1.4	-7.45	-17.7	-30.05	-41.05	-46.2	-45.85	-42.95
ch1:	9:52:21	-37.65	-31.15	-23.55	-17.05	-12.55	-8.5	-2.25	5.15	8.65	6.85	2.7	-1.2	-6.75	-11.7	-14.2	-14.6
ch1:	9:52:21	-14	-9.45	-0.3	11.6	22.05	28.7	29	19.9	7.7	2.7	6	13.25	22.95	31.45	33	27.1
ch1:	9:52:21	17.3	7.3	1.65	2.85	8.5	16.55	25.85	30.1	24.75	18.8	15.3	7.9	-2	-7.85	-10	-7.85
ch1:	9:52:21	-0.7	6.7	8.3	6.05	7	14.45	25.25	34.35	38.75	38.8	34.55	25.7	18.55	17.75	18.8	18.3
ch1:	9:52:21	14.25	4.15	-4.65	-1.55	9.1	19.25	25.05	23.65	15.85	7	-1	-5.6	-5.35	2.75	14.95	19.15
ch1:	9:52:21	11.95	4.3	-0.5	-5.4	-9.05	-8.85	-8.9	-15.85	-27.45	-26.95	-11.05	5.85	17.1	22.65	20.85	14.2
ch1:	9:52:21	6.75	-1.2	-9.75	-19.25	-26.45	-29.45	-32.05	-34.15	-30.75	-23.85	-18.35	-13.75	-10.25	-9.5	-14.15	-20.45
ch1:	9:52:21	-22.8	-20.45	-14.6	-7.05	-3.75	-6.8	-10.35	-9.2	-3.75	1.2	1.65	0.8	5.75	10.35	4.7	-2.75
ch1:	9:52:21	-2.85	-1.3	1.9	9.45	17.75	22.15	20.5	17.25	14.3	7.75	0.45	-3	-5	-2.9	4.45	11.25
ch1:	9:52:21	15.3	16.25	11.4	1.85	-10.95	-19.7	-15.55	-4	4.45	6.8	8.15	13.25	17.65	12.65	3.15	-4.85
ch1:	9:52:21	-9.35	-8.5	-4.1	-3.5	-2.85	0.7	1.55	-0.3	-1.15	-2.35	-1.5	5.35	15.4	22.85	26.65	27.25
ch1:	9:52:21	22.3	11.15	-0.5	-5.35	-1.85	6.3	15.15	21.45	24.2	22.7	16.95	4.85	-11	-21.05	-22.2	-22.85
ch1:	9:52:21	-24.05	-19.3	-7.9	1.1	-1.45	-16	-32.5	-40.95	-36.7	-21.7	-3.95	9.35	17.85	21.1	17.05	7.75
ch1:	9:52:21	-0.65	-5.8	-14.05	-24.95	-27.7	-19.3	-5.25	9.8	20	22.35	17	0.15	-21.55	-34.65	-36.2	-30.8
ch1:	9:52:21	-22.6	-15.4	-7.75	1.75	11.95	21.9	30.15	30.6	13.25	-20.8	-48.6	-52.2	-39.85	-23.15	-6.85	6.95
ch1:	9:52:21	12.85	8.4	-1.6	-9.7	-17.85	-31.9	-46.8	-51.3	-43.5	-32.4	-23	-13.9	-6.9	-4.5	-5.85	-11.55
ch1:	9:52:21	-20	-29.8	-43.5	-55.6	-50.2	-28.35	-6.75	6.2	13.8	18.05	16.15	7.7	-3	-13.1	-21.3	-22.65
ch1:	9:52:21	-19.85	-16.05	-10.75	-6.15	-2.6	2.3	2.1	-6.7	-14.65	-14.9	-7.7	2.4	10.2	13.75	12.9	10.2
ch1:	9:52:21	9.75	9.05	8.2	7	3.1	0.8	3.8	5.35	4.45	1.4	-4.45	-7.7	-10.05	-16.75	-17.85	-5.5
ch1:	9:52:21	9.8	19.75	24.8	24.9	19.1	7.1	-7.1	-16.25	-16	-6.7	8.35	21	25.85	24.8	18.6	4.4
ch1:	9:52:25	11.9	9.65	4.95	3.75	8.2	12.85	12.35	10.9	11.65	13.15	10.75	3	-3.35	-1.35	7.75	17.5
ch1:	9:52:25	21.8	14.95	3.5	1.6	8.6	15.05	22.7	26.3	15.5	0.85	-5.55	-6.6	-3.9	3.5	13.9	22.7
ch1:	9:52:25	23	18.2	17.2	19.75	16.85	2.4	-13.2	-13.25	-2	5.85	9	14.5	19.45	16.55	7.25	0.55
ch1:	9:52:25	0.85	4.25	5.5	6.25	7.15	3.55	-3.65	-8.35	-7.45	1.2	9.75	7.1	-0.15	-1.3	2.35	10.05
ch1:	9:52:25	16.2	16.75	15.25	13	6.75	0.7	-3.55	-6.25	-7.6	-8.45	-9.75	-9.25	-7.6	-5.5	-3.35	-5.45
ch1:	9:52:25	-11	-17.45	-25.65	-32.8	-34.1	-31.75	-26.85	-20.15	-15.65	-12.2	-7.7	-8.05	-18.9	-33.65	-42.8	-41.8
ch1:	9:52:25	-36.4	-30.85	-27.25	-24.25	-22.05	-26.1	-40.35	-56.6	-64.2	-58	-40.7	-25.4	-16.55	-8.4	-4.1	-9.1
ch1:	9:52:25	-16.2	-19.85	-21.5	-20.9	-17.5	-12.8	-6.45	-0.25	1.7	-2.4	-13.3	-24.7	-29.75	-30.8	-29.05	-23.3
ch1:	9:52:25	-17.05	-7.35	7.3	18.35	17.4	6.7	-8.25	-19.95	-22.25	-16.4	-7.2	2.75	6.85	0.2	-6.9	-6.1
ch1:	9:52:25	0.15	6.05	4.25	-5.2	-12	-15.75	-19.85	-16.9	-5.95	5.05	14.3	22.1	23.9	20.85	17.2	14.05
ch1:	9:52:25	9.9	7.75	7.2	4.55	2.65	2.65	4.25	11.65	21.6	28.35	31.9	28.35	22.05	22.1	22.55	17.05
ch1:	9:52:25	14.95	19.4	22.4	22.65	24.2	22.85	14.8	8.3	9	12.1	16.05	21.55	26.5	29.05	24.15	11.9
ch1:	9:52:25	3.05	3.45	6.25	6.4	5.5	6.15	3.7	-3.65	-8.3	-5.85	-2.35	-1.6	3.35	12.75	15.2	8
ch1:	9:52:25	0.5	-5.5	-9.2	-8.8	-4.1	2.7	8.4	10.2	10.15	5.45	-6.8	-19.9	-21.4	-8.75	5.55	12.3
ch1:	9:52:25	16.4	15.35	0.7	-13.4	-16.45	-17.4	-15.2	-4.85	5.2	7.35	-1.7	-19.3	-27.15	-19.25	-5.2	9.8
ch1:	9:52:25	21.25	22.35	15.55	3.75	-7.05	-10.4	-11	-15.35	-22.15	-27.1	-24.3	-16.6	-14.1	-15.25	-17.6	-21.2
ch1:	9:52:25	-21.45	-19.5	-15.6	-3.35	7.1	2.55	-10.7	-22.1	-25.4	-19.65	-10	3.25	17.85	22.65	14.8	-1.45
ch1:	9:52:25	-22.35	-36.55	-32.25	-15	2.95	16.25	26.4	30.8	25.9	14.05	-0.85	-15.75	-26.25	-35	-48.65	-63.8
ch1:	9:52:25	-72.8	-72	-64.05	-52.7	-40.6	-31.8	-28.5	-25.95	-24.15	-21.05	-14.7	-10.8	-8.35	1.6	14.5	19.2
ch1:	9:52:25	16.55	12.2	9.7	9.65	11.1	10.6	6.9	3.7	5.45	11.95	16.5	18.35	24.6	34.35	35.65	30.5
ch1:	9:52:25	26.4	23.45	17.7	7.4	-5.6	-10.7	-1.55	14.6	27.7	36.9	40.55	36.15	26.55	11.1	-11.05	-21.85
ch1:	9:52:25	-10.95	4.8	15.4	24.5	30.4	31.7	31.15	26.95	17.65	6.8	-3.7	-17.2	-32.15	-37.25	-29.7	-17.15
ch1:	9:52:25	-5.35	4.6	9	6.25	-1.25	-11	-21.3	-25.2	-19.25	-10.35	-4.3	1.75	6.8	5.45	0.3	-6.3
ch1:	9:52:25	-15.05	-20.4	-15.45	-7.8	-4.8	-4.35	-4.65	-7.1	-7.55	-3.8	0.35	1.8	-1.2	-9.4	-20.85	-31.95
ch1:	9:52:28	11.2	18.25	20.25	16.85	12.35	7.7	3.65	1.3	-0.65	-0.5	2.05	4.5	8.65	15.9	20.3	19.55
ch1:	9:52:28	15.3	9.1	3.45	0.6	-0.4	-0.3	0	-0.15	-3.65	-5.55	0.3	9.65	13.5	9.25	-0.1	-8.95
ch1:	9:52:28	-12.05	-8.85	-2.3	4.05	9.95	11.4	6	-2.5	-8.6	-6.95	5.7	18.85	20.85	14.2	5.2	-2.4
ch1:	9:52:28	-5.2	-4.1	-1.75	3.1	10.55	16.9	14.95	6	1.8	5.55	7.65	4.55	-0.45	-3.8	-4.05	-3.95
ch1:	9:52:28	-4.1	-0.2	6.7	4.9	-6.4	-18.2	-23.75	-20.9	-11.15	-1.35	3.15	4.95	5.85	5.35	1.8	-4.9
ch1:	9:52:28	-12	-13.45	-11.25	-7.7	-4.65	-6.55	-12.15	-11.6	-3.8	5.35	12.6	14.8	10.95	3.8	-4.05	-8.5
ch1:	9:52:28	-7.8	-3.4	3.5	7.05	6.2	3.9	-0.7	-9.45	-17.15	-20.6	-21.1	-21.35	-23.65	-23	-16.55	-10.1
ch1:	9:52:28	-7.65	-9.6	-17.8	-30.4	-40.5	-40.55	-32.1	-24.8	-21.3	-17.35	-12.4	-7.05	-4.4	-9.55	-19.5	-24.7
ch1:	9:52:28	-22.45	-16.4	-7.15	3.2	8	2.75	-7.5	-15.9	-20.4	-20.7	-14	-1.7	10.75	20.9	29.75	34.2
ch1:	9:52:28	30.3	18.55	0.25	-19.35	-28.3	-23.5	-9.2	10.05	23.9	26.7	21.8	8.2	-9	-16.25	-9.8	3.5
ch1:	9:52:28	16.8	23.95	21.15	9.2	1.15	0.7	1.2	3.15	10.1	18.25	28	36.05	33.25	20.4	6.85	-1.75
ch1:	9:52:28	-3.4	0.05	4.6	5.6	2.6	3.1	6.4	2.9	-7.8	-18.7	-21.9	-13.05	2.5	9.6	5.3	-1.15
ch1:	9:52:28	-4.95	-11.1	-14.25	-11.15	-6.65	-2.9	2.2	4.7	1.9	-5.5	-11.1	-6.5	8.5	25.45	35.9	33.7
ch1:	9:52:28	19.85	4.3	-6.75	-13.1	-14.65	-9.9	-1.2	10	19.95	25.55	27.35	22.15	10.05	3.65	3.9	3.35
ch1:	9:52:28	8.15	16.35	19.35	19.4	15.1	3.6	-4.65	-7.55	-13.3	-22.4	-32.4	-43.15	-50.7	-54.15	-56.7	-59.8
ch1:	9:52:28	-64.35	-68.6	-64.35	-51.55	-43.75	-43.85	-45.3	-45.5	-43.85	-38.3	-32.35	-28.15	-24.05	-22.25	-22.7	-24.75
ch1:	9:52:28	-27.25	-27.8	-25.9	-25.2	-24.55	-24.3	-26.35	-27	-25	-29.1	-39.5	-48.6	-53.8	-55.15	-51.4	-42.55
ch1:	9:52:28	-29.55	-15.7	-9.15	-14.2	-22.45	-22.1	-12.2	-0.4	4.9	1.8	-3.3	-5.5	-5.05	-4.5	-6.85	-6.25
ch1:	9:52:28	5.15	18.55	28.75	38.2	44.4	43.55	35.65	19	-0.35	-10.65	-7	5.8	19.4	29.65	32.75	24.95
ch1:	9:52:28	9.8	-4.25	-7.9	4.65	22.4	33.25	36	34.2	30.15	27.05	21.55	11.35	-1.65	-12.1	-15.8	-10.3
ch1:	9:52:28	2.65	18.25	31.45	38.15	36.8	32.15	27.6	19.9	8.95	1.7	2.05	5.2	4.95	4.35	6.35	9.5
ch1:	9:52:28	14.05	19.7	22	19.1	13.8	13.7	20.1	27.3	29.9	29.15	26	20.85	14.35	7.35	-1.95	-12.5
ch1:	9:52:28	-14.05	-2.2	9.4	12.1	12.7	15.6	19.35	20.9	18.2	13.9	8	-7.9	-31.4	-45.15	-41.25	-27.8
ch1:	9:52:28	-15.6	-11.55	-11.2	-6.7	-0.3	1.35	0.05	-2.75	-9.3	-15.95	-17.55	-12.1	-0.95	6.35	-0.95	-19.85
ch1:	9:52:31	20.75	23.1	13.7	-8.8	-34.45	-47.15	-46.15	-37.7	-24.85	-11.1	1.35	12.85	18.85	17	10.45	2.15
ch1:	9:52:31	-3.45	-3.8	-1.25	-0.05	-3.05	-14.55	-28.8	-31.2	-17.25	1.35	15.9	22.55	17.35	3.85	-6.6	-9.1
ch1:	9:52:31	-6.3	-0.4	7.25	15.25	19.2	15.4	6.05	-2.65	-7.4	-8.2	-7.85	-8.25	-8.5	-8.45	-9	-7.7
ch1:	9:52:31	-2.8	1.5	2.65	1.4	-0.15	2.35	6.6	2.35	-3.3	-0.7	5.1	10.05	16.1	18.45	13.75	2.85
ch1:	9:52:31	-6.85	-8.3	-7.6	-10.15	-11.4	-6.2	2.25	6.6	7.35	11.8	14	7.4	0.1	-0.5	4.15	9.85
ch1:	9:52:31	10.75	7.3	4.95	-0.7	-9.1	-10.3	-3.5	1.45	2	0.05	-2.9	-4.7	-2.1	3.1	4.95	2.25
ch1:	9:52:31	-2.35	-5.8	-4.05	2.7	5.55	2.1	-6.75	-20.1	-33.2	-36.75	-30.5	-20	-8.85	1.1	4.6	-0.5
ch1:	9:52:31	-7.45	-11.85	-14.25	-15.1	-12.75	-8.75	-7.95	-10.4	-14.45	-21.9	-25.9	-17	-4.6	1.35	4.8	6.95
ch1:	9:52:31	6.45	4.15	-1.9	-10.25	-20.65	-35.2	-48.55	-55.65	-59.75	-62.2	-62.1	-60.8	-61.4	-62.45	-59.6	-55.3
ch1:	9:52:31	-56.3	-60.95	-65.5	-70.8	-75.4	-75.55	-69.45	-59.3	-48.15	-38.1	-31.5	-35.2	-46.7	-55.9	-61.45	-64.05
ch1:	9:52:31	-59.4	-49.95	-39.3	-26.7	-18.2	-19.35	-24.85	-28.9	-30.5	-29.6	-28.6	-27.9	-25.15	-19.45	-11.15	-6.75
ch1:	9:52:31	-11.1	-18.95	-22.4	-20.65	-14.7	-7.2	3.7	16.5	20.05	9.95	-4.55	-17.75	-23.15	-17	-5.35	6.9
ch1:	9:52:31	15.65	16.7	14.2	13.7	13.1	11.45	6.95	1.75	-0.55	-0.95	0.05	6.5	12.9	14.15	13.4	11.95
ch1:	9:52:31	8.05	7.55	14.7	26.95	35.65	33.4	24.6	19.65	17.55	12.2	4.95	0.15	2.7	12.45	22.4	28.65
ch1:	9:52:31	30.95	28.3	19.45	8	-5.15	-16.55	-22.9	-25.15	-25.6	-22.95	-18.35	-16.25	-16.35	-15.3	-14.65	-16.9
ch1:	9:52:31	-19.55	-18	-11.3	-2.4	3.35	2.25	-0.8	-4.05	-13.05	-23.55	-23.15	-12.65	0.45	14.05	24.05	30.1
ch1:	9:52:31	32.5	24.95	4.25	-16.8	-25.3	-16.35	2.85	19.65	27.3	27.5	21.35	12	4.15	1.1	3.8	12.4
ch1:	9:52:31	21.85	27.25	27.65	25.5	25	29.75	34.9	35.3	31.7	26.6	24.3	22.55	14.75	8.35	14.65	29.25
ch1:	9:52:31	40.85	45.45	40.75	29.75	17.5	7.55	2.9	8.2	20.95	33.9	37.4	30.8	22.2	17.95	16.6	20.05
ch1:	9:52:31	24.65	22.5	15.75	10.65	7.4	6.6	10.75	16.5	17.25	12.55	12.05	19.6	24.1	24.3	29	36
ch1:	9:52:31	38.05	37.2	32.5	23.3	14.25	13.9	20.55	27.85	32.4	35.8	36.55	31.1	17.55	2	-2.9	4.5
ch1:	9:52:31	13.35	19.25	25.65	33.35	39.45	36.45	21	3.3	-5.55	-7.4	-5.75	-1.6	7.3	20	28.95	28.5
ch1:	9:52:31	16.8	-0.9	-10.4	-4.05	9.45	18.55	18.4	12.3	5.5	-2.3	-11.55	-17.6	-20.4	-19.25	-8.4	7.55
ch1:	9:52:31	17.9	17.6	5.55	-14.3	-27.3	-30.35	-29.2	-20.8	-0.55	20.6	28	20.2	8.25	-3.2	-15.3	-22.95
ch1:	9:52:34	15.2	7.9	-5.85	-16.4	-19.35	-16.1	-10.8	-11.4	-16.15	-18.5	-20.4	-20.15	-9.15	7.2	16.95	19.2
ch1:	9:52:34	15.6	5.65	-9.7	-23.85	-28.7	-22.5	-9.55	5.1	12.65	11.65	7.65	1.3	-8.15	-14.05	-12.45	-7.3
ch1:	9:52:34	-4.9	-5.15	-4.15	0.9	7.9	9.15	2.5	-5.95	-13.35	-19.6	-23.4	-26.6	-27.9	-24.35	-17.55	-9.75
ch1:	9:52:34	-5.65	-7.45	-12.95	-19.25	-24.35	-23.95	-18.9	-12.4	-8.4	-8.15	-10.5	-11.1	-9.75	-11.05	-18.5	-22.45
ch1:	9:52:34	-16.1	-7.55	-4.85	-9.2	-18.3	-26.15	-28.15	-29.7	-34.7	-39	-37.85	-31.05	-18.2	-3.2	6.65	7.4
ch1:	9:52:34	0.9	-8	-19.4	-29	-26.1	-11.8	-0.35	4.05	6.45	10.55	13.35	4.95	-14.45	-30	-34.9	-31.6
ch1:	9:52:34	-23.6	-15.05	-6.5	-2.75	-6.8	-12.2	-15.4	-19.4	-17.5	-8.8	0	4.8	6.05	4.45	3.15	1.15
ch1:	9:52:34	-1.15	-4.6	-10.6	-18.1	-21.15	-16.85	-8.4	-0.35	3.6	2.75	1.35	-2.2	-12.75	-23.05	-26.6	-26.1
ch1:	9:52:34	-20.85	-11.3	-3.3	-0.35	-2.85	-11.2	-22.45	-33.75	-40.7	-43.65	-43.4	-40	-37.9	-41.6	-44.3	-41.35
ch1:	9:52:34	-35.5	-29.2	-24.9	-24.5	-27.2	-32.2	-36.75	-35.05	-27.65	-20.05	-15.5	-11.85	-6.9	-3.95	-6.3	-10.75
ch1:	9:52:34	-14.55	-19.6	-23.6	-22.35	-14	-2.4	4.9	5.3	2.35	-3.45	-8.15	-9.05	-10.05	-10.55	-6.65	1.15
ch1:	9:52:34	10.95	22.5	31.2	33.15	25.75	13.5	-0.1	-11.35	-12.7	-2.2	10.75	22.6	31.65	33.7	25.8	10.3
ch1:	9:52:34	-2.25	-1.7	9.6	24.35	38.6	45.65	39	24.2	13.65	10.75	13.35	20.15	27.65	31.95	33.15	32.25
ch1:	9:52:34	26.8	15.8	4.15	-2.9	-4	5.3	20.7	30.45	32.6	31.6	24.25	10.95	-0.8	-7.4	-6.1	10.85
ch1:	9:52:34	37	53.9	53.1	38.9	20.9	6.25	-6.4	-17.2	-18.65	-11.55	2.9	25.1	43	47.7	45.55	40.3
ch1:	9:52:34	34.55	29.45	18.9	1.15	-14.5	-15.6	-4.35	5.2	8.05	11.65	18.6	26.55	26.9	16.7	6.8	4.55
ch1:	9:52:34	5.95	9.3	13.25	13.35	9.55	5.65	3.3	1.25	-1.9	-5.9	-10.3	-15.9	-21.15	-20.1	-12.25	-4.85
ch1:	9:52:34	-4.3	-15.55	-33.2	-36	-19.65	0.85	16.45	21.45	12.05	-2.45	-17.2	-27.75	-25.6	-13.75	-0.35	12.75
ch1:	9:52:34	20.45	18.05	8.6	-2.25	-9.25	-11.35	-8.8	-3.55	-0.6	0.05	1.45	2.2	2.05	3.6	9.4	15.55
ch1:	9:52:34	18.05	20.15	21.3	16.55	6.6	-5.9	-16.1	-17.2	-12.45	-3.75	10.4	23.4	32.2	37.25	34.9	26.05
ch1:	9:52:34	14.6	1.8	-10.9	-25.3	-32.7	-22.05	0.7	20.2	31.9	33.95	27.1	14.45	2.05	-6.85	-16.5	-29.3
ch1:	9:52:34	-35.95	-33.45	-28.35	-22.05	-10	6.7	18.05	17.5	5.15	-11.4	-21.65	-21.1	-11.3	3.25	7.95	0.7
ch1:	9:52:34	-4	-6.25	-11.75	-9.45	5.3	22.75	33.8	33.95	24.7	6.55	-16	-26.5	-18.55	-5.1	4.4	10.5
ch1:	9:52:34	10.5	3.6	-5.6	-10.75	-11.05	-10.95	-11.35	-4.7	7.2	14.7	18.4	22.85	18.45	2.85	-11.35	-17.95
ch1:	9:52:37	-19.25	-16	-10.8	-4.5	1.75	-0.1	-11	-15.25	-1.4	21.05	34.7	33.05	21.85	7.65	-2.85	-7.3
ch1:	9:52:37	-13.3	-25.35	-34.5	-32.55	-22.85	-12.6	-9.15	-12.3	-18.65	-22.05	-21.55	-24.2	-36.8	-51.95	-58.45	-54.05
ch1:	9:52:37	-43.65	-33.15	-25.75	-21.65	-21.15	-24.2	-30.85	-40	-49.7	-58.15	-62.45	-61.2	-56.45	-48.05	-39	-33.9
ch1:	9:52:37	-32.15	-33.9	-43.95	-55.8	-58.75	-51.6	-40.95	-29.65	-21.65	-17.05	-15.3	-15.15	-17.9	-25.75	-37.1	-44.2
ch1:	9:52:37	-44.4	-40.1	-31.55	-19	-5.15	4.7	7.2	4.5	-3.05	-13.35	-17.95	-15.05	-8.5	0.4	8.45	12.1
ch1:	9:52:37	11.75	9.1	2.7	-3.35	-4.3	0.75	7.15	13.45	18.25	21.3	23.55	24.9	20.45	9.45	-1.55	-4.45
ch1:	9:52:37	1.05	12.45	24.9	32.5	33.3	28.45	17.7	10.15	12.85	18	20.95	22.9	20.7	13	4.25	-0.35
ch1:	9:52:37	1.65	8.45	18.5	29.05	36.05	37.15	29.3	15.75	9.1	15.65	26	28.7	23.95	19.9	18.05	16.2
ch1:	9:52:37	18.15	22.25	21.95	20.25	24.45	35.8	49.25	56.25	55.55	50.75	44.3	35.75	27.55	23.5	25.2	29.7
ch1:	9:52:37	35.45	38.3	30.3	16.3	5.15	0.45	5.85	18.9	28.1	29.55	24.75	16.3	8.7	4.6	-0.15	-7.9
ch1:	9:52:37	-17.6	-25.65	-24.35	-11.9	1.65	6.6	4.2	-0.45	-5.85	-13.25	-23.45	-33.3	-33.9	-24.35	-12.35	-4.55
ch1:	9:52:37	-3.85	-10.35	-21.4	-35.6	-53.15	-65.8	-68.3	-65.9	-61.35	-52.6	-42.7	-34.55	-29.95	-29.65	-32.4	-36.6
ch1:	9:52:37	-39.1	-37.95	-34.15	-30.25	-26.3	-22.1	-18.2	-16.1	-11.8	-3.35	4.85	6.6	2.35	-5.3	-12.35	-17.45
ch1:	9:52:37	-18.75	-15.15	-11.8	-13	-12.8	-6.75	3.95	12.05	8.85	1	-2.6	-4.55	-6.3	-4.9	0.1	8.55
ch1:	9:52:37	13.15	6.65	-1.15	-1.5	6	15.75	20.85	19.8	15.95	8.25	3.05	12.85	33.85	45.25	40.1	29.2
ch1:	9:52:37	20.65	13.6	11	13.9	14.1	11	13.1	20.85	25.95	23.9	19	17.7	18.45	15.6	7.4	-1.55
ch1:	9:52:37	-2.85	8.45	25.25	34.35	34.65	31.55	25.5	14.65	0.75	-7.75	0.6	17.45	24.15	22.05	18.55	6.75
ch1:	9:52:37	-10.25	-16.65	-8.45	6.3	21.5	32.3	35.9	35.25	32.2	26.05	17.45	8.05	-2.05	-9.25	-8.1	0.25
ch1:	9:52:37	9.55	14.1	12.95	6.25	0.05	-1.75	-0.35	2.5	10.85	21.2	26	21.35	12	2.15	-8.25	-18.5
ch1:	9:52:37	-22.1	-16.55	-6.75	1.35	5.35	4.3	-0.65	-2.35	3.15	6.7	-4.3	-24.85	-39.4	-40.85	-31.6	-19.65
ch1:	9:52:37	-12.55	-10.65	-12.65	-20.05	-28.25	-33.65	-39.2	-46.35	-52.05	-54.9	-57	-64.2	-74.65	-81.8	-82.8	-74.4
ch1:	9:52:37	-54.25	-35.1	-31.3	-40.6	-52.2	-56.7	-51.1	-36.25	-16.8	0.2	8.05	4.9	-10.25	-28.45	-37.5	-34.95
ch1:	9:52:37	-23.25	-7.75	4.8	13.7	14.3	2.35	-13.35	-23.35	-22.1	-10.2	3.6	13.95	19.75	17.8	14.35	13.05
ch1:	9:52:37	6.65	-2.15	-3.15	1.9	7.4	14.95	22.55	25.85	26.45	26.4	20.45	7.1	-6.35	-11.65	-7.4	0
ch1:	9:52:40	6.95	13.8	18	21.55	26.4	16.95	-8.25	-21.65	-15.4	-6.4	0.95	6.6	6.2	2.55	0.45	-0.7
ch1:	9:52:40	-2.5	-6.1	-9.5	-10.8	-13.6	-20	-27.2	-28.9	-23.15	-14.85	-8.05	-1.95	0.9	1.05	-3.15	-18
ch1:	9:52:40	-38.15	-46.8	-37.8	-18	1.05	10.65	13.2	11.05	-0.45	-16.65	-25.15	-21.85	-11.7	-1.75	1.2	-2.85
ch1:	9:52:40	-8.2	-11.15	-11.85	-12.4	-14.4	-14.5	-11.15	-2.1	12.3	24.15	27.1	25.6	18.75	6.5	-2.2	-2.5
